"Plot Title: H01"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20157552, SEN S/N: 20150390, LBL: 01OT)","Solar Radiation, W/m² (LGR S/N: 20157552, SEN S/N: 21091712, LBL: 01PYRO)","RH, % (LGR S/N: 20157552, SEN S/N: 20150390, LBL: 01RH)","Water Content, m³/m³ (LGR S/N: 20157552, SEN S/N: 21091549, LBL: 01SM20)","Water Content, m³/m³ (LGR S/N: 20157552, SEN S/N: 21091554, LBL: 01SM40)","Water Content, m³/m³ (LGR S/N: 20157552, SEN S/N: 21091565, LBL: 01SM60)","Water Content, m³/m³ (LGR S/N: 20157552, SEN S/N: 21091559, LBL: 01SM80)","Temp, °C (LGR S/N: 20157552, SEN S/N: 21077386, LBL: 01T20)","Temp, °C (LGR S/N: 20157552, SEN S/N: 21077387, LBL: 01T40)","Temp, °C (LGR S/N: 20157552, SEN S/N: 21094100, LBL: 01T60)","Temp, °C (LGR S/N: 20157552, SEN S/N: 21094101, LBL: 01T80)","Batt, V (LGR S/N: 20157552)"
720,11/07/21 10:50:27 AM,8.593,51.9,83.900,0.1994,0.1003,0.1570,0.2262,7.318,7.795,8.419,8.817,4.339
721,11/07/21 11:00:27 AM,8.792,51.9,83.400,0.1994,0.1003,0.1566,0.2262,7.318,7.795,8.419,8.817,4.351
722,11/07/21 11:10:27 AM,8.941,55.6,82.700,0.1994,0.1003,0.1570,0.2262,7.318,7.795,8.419,8.817,4.351
723,11/07/21 11:20:27 AM,9.040,50.6,82.300,0.1994,0.1003,0.1566,0.2262,7.318,7.795,8.419,8.817,4.345
724,11/07/21 11:30:27 AM,9.040,46.9,82.200,0.1994,0.1003,0.1570,0.2262,7.318,7.795,8.419,8.817,4.339
725,11/07/21 11:40:27 AM,9.188,50.6,82.600,0.1994,0.1003,0.1566,0.2262,7.318,7.795,8.419,8.817,4.345
726,11/07/21 11:50:27 AM,9.435,59.4,82.400,0.1999,0.1003,0.1570,0.2262,7.293,7.795,8.419,8.817,4.351
727,11/07/21 12:00:27 PM,9.410,58.1,82.100,0.1999,0.1003,0.1566,0.2262,7.293,7.795,8.419,8.817,4.345
728,11/07/21 12:10:27 PM,9.682,66.9,81.500,0.1994,0.1003,0.1570,0.2262,7.293,7.795,8.419,8.817,4.357
729,11/07/21 12:20:27 PM,9.952,74.4,81.300,0.1999,0.1003,0.1566,0.2262,7.293,7.795,8.419,8.817,4.345
730,11/07/21 12:30:27 PM,10.222,81.9,80.700,0.1999,0.1003,0.1570,0.2262,7.293,7.795,8.419,8.817,4.339
731,11/07/21 12:40:27 PM,10.394,93.1,80.400,0.1999,0.1003,0.1570,0.2262,7.293,7.795,8.419,8.817,4.351
732,11/07/21 12:50:27 PM,10.541,94.4,80.200,0.1999,0.1003,0.1570,0.2262,7.293,7.795,8.419,8.817,4.345
733,11/07/21 01:00:27 PM,10.516,83.1,80.000,0.1999,0.1003,0.1566,0.2262,7.293,7.795,8.419,8.817,4.339
734,11/07/21 01:10:27 PM,10.296,73.1,80.100,0.1994,0.1003,0.1570,0.2262,7.293,7.795,8.444,8.817,4.345
735,11/07/21 01:20:27 PM,10.149,70.6,80.700,0.1994,0.1003,0.1570,0.2262,7.293,7.795,8.419,8.817,4.339
736,11/07/21 01:30:27 PM,10.075,58.1,80.800,0.1994,0.1003,0.1570,0.2262,7.293,7.795,8.419,8.817,4.351
737,11/07/21 01:40:27 PM,10.100,51.9,81.100,0.1994,0.1003,0.1566,0.2262,7.318,7.795,8.444,8.817,4.339
738,11/07/21 01:50:27 PM,10.198,50.6,81.600,0.1999,0.1003,0.1570,0.2262,7.318,7.795,8.444,8.817,4.363
739,11/07/21 02:00:27 PM,10.271,61.9,81.600,0.1999,0.1003,0.1566,0.2262,7.318,7.795,8.444,8.817,4.345
740,11/07/21 02:10:27 PM,10.492,60.6,81.100,0.1994,0.1003,0.1570,0.2262,7.318,7.795,8.444,8.817,4.351
741,11/07/21 02:20:27 PM,10.467,66.9,80.700,0.1994,0.1003,0.1566,0.2262,7.318,7.795,8.444,8.817,4.351
742,11/07/21 02:30:27 PM,10.443,60.6,80.200,0.1999,0.1003,0.1570,0.2262,7.318,7.795,8.444,8.817,4.345
743,11/07/21 02:40:27 PM,10.736,68.1,80.100,0.1994,0.1003,0.1566,0.2262,7.318,7.795,8.444,8.817,4.339
744,11/07/21 02:50:27 PM,10.687,54.4,79.400,0.1999,0.1003,0.1570,0.2262,7.318,7.795,8.444,8.817,4.345
745,11/07/21 03:00:27 PM,10.638,51.9,79.500,0.1994,0.1003,0.1566,0.2262,7.318,7.795,8.444,8.817,4.339
746,11/07/21 03:10:27 PM,10.663,51.9,79.800,0.1994,0.1003,0.1570,0.2262,7.318,7.795,8.444,8.817,4.345
747,11/07/21 03:20:27 PM,10.638,51.9,80.000,0.1999,0.1003,0.1566,0.2262,7.318,7.795,8.444,8.817,4.339
748,11/07/21 03:30:27 PM,10.761,50.6,79.500,0.1994,0.1003,0.1570,0.2262,7.318,7.795,8.444,8.817,4.351
749,11/07/21 03:40:27 PM,10.932,46.9,78.800,0.1999,0.1003,0.1566,0.2262,7.318,7.795,8.444,8.817,4.345
750,11/07/21 03:50:27 PM,10.761,36.9,78.800,0.1994,0.1003,0.1570,0.2262,7.318,7.795,8.444,8.817,4.339
751,11/07/21 04:00:27 PM,10.712,39.4,79.700,0.1994,0.1003,0.1566,0.2262,7.343,7.795,8.444,8.817,4.345
752,11/07/21 04:10:27 PM,10.858,45.6,80.100,0.1999,0.1003,0.1570,0.2262,7.343,7.795,8.444,8.817,4.345
753,11/07/21 04:20:27 PM,10.663,31.9,79.800,0.1994,0.1003,0.1566,0.2262,7.343,7.795,8.444,8.817,4.339
754,11/07/21 04:30:27 PM,10.590,30.6,80.600,0.1999,0.1003,0.1570,0.2262,7.343,7.795,8.444,8.817,4.351
755,11/07/21 04:40:27 PM,10.418,23.1,81.400,0.1994,0.1003,0.1566,0.2262,7.343,7.795,8.444,8.817,4.339
756,11/07/21 04:50:27 PM,10.296,19.4,81.800,0.1994,0.1003,0.1570,0.2262,7.368,7.795,8.444,8.817,4.351
757,11/07/21 05:00:27 PM,10.198,13.1,82.100,0.1994,0.1003,0.1566,0.2262,7.368,7.795,8.444,8.817,4.339
758,11/07/21 05:10:27 PM,10.051,10.6,82.800,0.1994,0.1003,0.1570,0.2262,7.368,7.795,8.444,8.817,4.339
759,11/07/21 05:20:27 PM,9.805,8.1,83.300,0.1994,0.1003,0.1566,0.2262,7.368,7.795,8.444,8.817,4.339
760,11/07/21 05:30:27 PM,9.558,5.6,83.500,0.1994,0.1003,0.1570,0.2262,7.368,7.795,8.444,8.817,4.339
761,11/07/21 05:40:27 PM,9.262,1.9,84.300,0.1999,0.0998,0.1566,0.2257,7.393,7.795,8.444,8.817,4.333
762,11/07/21 05:50:27 PM,9.064,1.9,85.100,0.1994,0.1003,0.1570,0.2262,7.393,7.795,8.444,8.817,4.333
763,11/07/21 06:00:27 PM,8.717,0.6,86.000,0.1994,0.0998,0.1566,0.2262,7.393,7.795,8.444,8.817,4.333
764,11/07/21 06:10:27 PM,8.319,0.6,86.700,0.1994,0.1003,0.1570,0.2262,7.393,7.795,8.444,8.817,4.333
765,11/07/21 06:20:27 PM,8.120,0.6,87.500,0.1994,0.0998,0.1566,0.2257,7.393,7.795,8.444,8.817,4.327
766,11/07/21 06:30:27 PM,8.020,0.6,88.200,0.1994,0.0998,0.1570,0.2262,7.419,7.795,8.444,8.817,4.327
767,11/07/21 06:40:27 PM,8.020,0.6,88.700,0.1994,0.0998,0.1562,0.2262,7.419,7.795,8.444,8.817,4.327
768,11/07/21 06:50:27 PM,7.895,0.6,88.900,0.1994,0.0998,0.1570,0.2257,7.419,7.795,8.444,8.817,4.327
769,11/07/21 07:00:27 PM,7.895,0.6,89.400,0.1994,0.0998,0.1566,0.2257,7.419,7.795,8.444,8.817,4.327
770,11/07/21 07:10:27 PM,7.920,0.6,89.600,0.1994,0.1003,0.1570,0.2262,7.419,7.820,8.444,8.817,4.321
771,11/07/21 07:20:27 PM,7.895,0.6,89.700,0.1994,0.0998,0.1562,0.2262,7.444,7.820,8.444,8.817,4.321
772,11/07/21 07:30:27 PM,7.745,0.6,89.900,0.1994,0.0998,0.1566,0.2262,7.444,7.820,8.444,8.817,4.321
773,11/07/21 07:40:27 PM,7.695,0.6,90.300,0.1994,0.1003,0.1562,0.2262,7.444,7.820,8.444,8.817,4.321
774,11/07/21 07:50:27 PM,7.670,0.6,90.400,0.1994,0.0992,0.1566,0.2262,7.469,7.820,8.444,8.817,4.321
775,11/07/21 08:00:27 PM,7.419,0.6,90.600,0.1994,0.0998,0.1562,0.2262,7.469,7.820,8.444,8.817,4.321
776,11/07/21 08:10:27 PM,7.066,0.6,91.100,0.1994,0.0998,0.1566,0.2262,7.469,7.820,8.444,8.817,4.321
777,11/07/21 08:20:27 PM,6.712,0.6,91.900,0.1994,0.0992,0.1562,0.2257,7.469,7.820,8.444,8.817,4.321
778,11/07/21 08:30:27 PM,6.611,0.6,92.900,0.1994,0.0992,0.1566,0.2257,7.469,7.820,8.444,8.817,4.321
779,11/07/21 08:40:27 PM,6.636,0.6,93.600,0.1994,0.0992,0.1566,0.2257,7.494,7.820,8.444,8.817,4.321
780,11/07/21 08:50:27 PM,6.331,0.6,93.400,0.1994,0.0992,0.1570,0.2257,7.494,7.820,8.444,8.817,4.351
781,11/07/21 09:00:27 PM,6.204,0.6,93.700,0.1994,0.0992,0.1566,0.2262,7.494,7.820,8.444,8.817,4.321
782,11/07/21 09:10:27 PM,6.153,0.6,94.000,0.1994,0.0992,0.1566,0.2262,7.494,7.820,8.444,8.817,4.321
783,11/07/21 09:20:27 PM,6.230,0.6,94.200,0.1994,0.0992,0.1566,0.2262,7.519,7.820,8.444,8.817,4.321
784,11/07/21 09:30:27 PM,6.026,0.6,94.100,0.1994,0.0998,0.1566,0.2257,7.519,7.820,8.444,8.817,4.321
785,11/07/21 09:40:27 PM,6.153,0.6,94.100,0.1994,0.0992,0.1562,0.2257,7.519,7.820,8.444,8.817,4.321
786,11/07/21 09:50:27 PM,6.331,0.6,94.400,0.1994,0.0992,0.1566,0.2257,7.519,7.845,8.444,8.817,4.321
787,11/07/21 10:00:27 PM,6.357,0.6,94.600,0.1994,0.0992,0.1562,0.2257,7.519,7.820,8.444,8.817,4.321
788,11/07/21 10:10:27 PM,6.408,0.6,94.600,0.1994,0.0992,0.1566,0.2262,7.519,7.845,8.444,8.817,4.321
789,11/07/21 10:20:27 PM,6.382,0.6,94.400,0.1994,0.0992,0.1562,0.2257,7.544,7.845,8.444,8.817,4.321
790,11/07/21 10:30:27 PM,6.306,0.6,93.900,0.1994,0.0992,0.1566,0.2257,7.544,7.845,8.444,8.817,4.321
791,11/07/21 10:40:27 PM,6.940,0.6,93.200,0.1990,0.0992,0.1562,0.2257,7.544,7.845,8.444,8.817,4.321
792,11/07/21 10:50:27 PM,6.687,0.6,91.600,0.1994,0.0992,0.1566,0.2257,7.544,7.845,8.444,8.817,4.321
793,11/07/21 11:00:27 PM,6.509,0.6,91.700,0.1990,0.0992,0.1562,0.2257,7.544,7.845,8.444,8.817,4.321
794,11/07/21 11:10:27 PM,6.204,0.6,92.000,0.1990,0.0992,0.1566,0.2262,7.569,7.845,8.444,8.817,4.321
795,11/07/21 11:20:27 PM,5.975,0.6,92.500,0.1994,0.0969,0.1562,0.2257,7.569,7.870,8.444,8.817,4.321
796,11/07/21 11:30:27 PM,5.796,0.6,92.900,0.1990,0.0969,0.1566,0.2257,7.569,7.870,8.444,8.817,4.321
797,11/07/21 11:40:27 PM,5.616,0.6,92.900,0.1990,0.0969,0.1562,0.2257,7.569,7.870,8.444,8.792,4.321
798,11/07/21 11:50:27 PM,5.693,0.6,93.300,0.1994,0.0969,0.1566,0.2257,7.569,7.870,8.444,8.817,4.321
799,11/08/21 12:00:27 AM,5.847,0.6,93.200,0.1990,0.0969,0.1562,0.2257,7.569,7.870,8.444,8.817,4.321
800,11/08/21 12:10:27 AM,5.642,0.6,92.800,0.1994,0.0963,0.1566,0.2257,7.569,7.870,8.444,8.817,4.315
801,11/08/21 12:20:27 AM,5.898,0.6,93.000,0.1994,0.0963,0.1562,0.2257,7.569,7.870,8.444,8.817,4.315
802,11/08/21 12:30:27 AM,5.872,0.6,92.500,0.1990,0.0963,0.1566,0.2257,7.569,7.870,8.444,8.817,4.315
803,11/08/21 12:40:27 AM,5.924,0.6,92.200,0.1990,0.0963,0.1562,0.2257,7.594,7.870,8.444,8.817,4.315
804,11/08/21 12:50:27 AM,6.026,0.6,91.700,0.1990,0.0963,0.1566,0.2257,7.594,7.870,8.444,8.817,4.315
805,11/08/21 01:00:27 AM,5.924,0.6,91.200,0.1994,0.0963,0.1562,0.2257,7.594,7.870,8.444,8.817,4.315
806,11/08/21 01:10:27 AM,5.975,0.6,91.100,0.1990,0.0963,0.1566,0.2257,7.594,7.870,8.444,8.817,4.315
807,11/08/21 01:20:27 AM,5.847,0.6,90.100,0.1990,0.0963,0.1562,0.2257,7.594,7.895,8.444,8.817,4.315
808,11/08/21 01:30:27 AM,5.898,0.6,89.700,0.1990,0.0961,0.1562,0.2257,7.594,7.895,8.444,8.817,4.315
809,11/08/21 01:40:27 AM,5.796,0.6,89.400,0.1990,0.0963,0.1558,0.2257,7.594,7.895,8.469,8.817,4.315
810,11/08/21 01:50:27 AM,6.255,0.6,88.100,0.1990,0.0963,0.1566,0.2257,7.594,7.895,8.444,8.817,4.315
811,11/08/21 02:00:27 AM,5.719,0.6,86.900,0.1990,0.0963,0.1558,0.2257,7.594,7.895,8.444,8.817,4.315
812,11/08/21 02:10:27 AM,5.308,0.6,87.900,0.1990,0.0961,0.1566,0.2257,7.594,7.895,8.469,8.817,4.315
813,11/08/21 02:20:27 AM,5.050,0.6,88.900,0.1990,0.0961,0.1562,0.2257,7.594,7.895,8.469,8.817,4.315
814,11/08/21 02:30:27 AM,4.766,0.6,89.600,0.1990,0.0961,0.1566,0.2257,7.594,7.895,8.444,8.817,4.315
815,11/08/21 02:40:27 AM,4.506,0.6,90.000,0.1990,0.0961,0.1562,0.2257,7.594,7.895,8.469,8.817,4.315
816,11/08/21 02:50:27 AM,4.246,0.6,90.500,0.1990,0.0961,0.1562,0.2257,7.594,7.895,8.469,8.817,4.315
817,11/08/21 03:00:27 AM,4.220,0.6,91.100,0.1990,0.0961,0.1558,0.2257,7.594,7.895,8.469,8.817,4.315
818,11/08/21 03:10:27 AM,4.089,0.6,91.500,0.1990,0.0961,0.1562,0.2257,7.619,7.920,8.469,8.817,4.315
819,11/08/21 03:20:27 AM,3.932,0.6,92.500,0.1990,0.0961,0.1562,0.2257,7.594,7.920,8.469,8.817,4.315
820,11/08/21 03:30:27 AM,4.037,0.6,92.600,0.1990,0.0961,0.1562,0.2257,7.594,7.920,8.469,8.817,4.315
821,11/08/21 03:40:27 AM,4.298,0.6,91.200,0.1990,0.0961,0.1558,0.2257,7.594,7.920,8.469,8.817,4.315
822,11/08/21 03:50:27 AM,4.220,0.6,90.600,0.1990,0.0961,0.1562,0.2257,7.594,7.920,8.469,8.817,4.315
823,11/08/21 04:00:27 AM,4.376,0.6,90.900,0.1990,0.0961,0.1558,0.2257,7.594,7.920,8.469,8.817,4.309
824,11/08/21 04:10:27 AM,4.402,0.6,90.600,0.1990,0.0955,0.1566,0.2257,7.594,7.920,8.469,8.817,4.309
825,11/08/21 04:20:27 AM,4.636,0.6,90.100,0.1990,0.0955,0.1562,0.2257,7.594,7.920,8.469,8.817,4.339
826,11/08/21 04:30:27 AM,4.636,0.6,89.700,0.1990,0.0955,0.1562,0.2257,7.594,7.920,8.469,8.817,4.309
827,11/08/21 04:40:27 AM,4.584,0.6,89.500,0.1990,0.0955,0.1558,0.2257,7.594,7.920,8.469,8.817,4.309
828,11/08/21 04:50:27 AM,4.558,0.6,89.400,0.1990,0.0955,0.1562,0.2257,7.594,7.920,8.469,8.817,4.309
829,11/08/21 05:00:27 AM,4.272,0.6,89.300,0.1990,0.0955,0.1558,0.2257,7.594,7.920,8.469,8.817,4.309
830,11/08/21 05:10:27 AM,3.985,0.6,89.800,0.1990,0.0955,0.1562,0.2257,7.594,7.920,8.469,8.817,4.309
831,11/08/21 05:20:27 AM,3.958,0.6,90.700,0.1990,0.0955,0.1558,0.2257,7.594,7.920,8.469,8.817,4.309
832,11/08/21 05:30:27 AM,3.854,0.6,91.200,0.1990,0.0955,0.1562,0.2257,7.594,7.920,8.469,8.792,4.309
833,11/08/21 05:40:27 AM,3.801,0.6,91.600,0.1990,0.0955,0.1558,0.2257,7.594,7.920,8.469,8.817,4.309
834,11/08/21 05:50:27 AM,3.932,0.6,91.500,0.1990,0.0955,0.1562,0.2257,7.594,7.920,8.469,8.817,4.309
835,11/08/21 06:00:27 AM,3.880,0.6,91.100,0.1990,0.0955,0.1558,0.2257,7.594,7.920,8.469,8.817,4.309
836,11/08/21 06:10:27 AM,3.985,0.6,91.100,0.1990,0.0955,0.1562,0.2257,7.594,7.920,8.469,8.817,4.309
837,11/08/21 06:20:27 AM,3.696,0.6,91.400,0.1990,0.0955,0.1558,0.2257,7.594,7.920,8.469,8.817,4.309
838,11/08/21 06:30:27 AM,3.380,0.6,92.100,0.1990,0.0955,0.1562,0.2257,7.594,7.920,8.469,8.817,4.309
839,11/08/21 06:40:27 AM,3.274,0.6,91.500,0.1990,0.0955,0.1558,0.2257,7.594,7.945,8.469,8.817,4.309
840,11/08/21 06:50:27 AM,2.877,0.6,91.500,0.1990,0.0955,0.1562,0.2257,7.594,7.945,8.469,8.817,4.309
841,11/08/21 07:00:27 AM,2.450,0.6,92.600,0.1990,0.0949,0.1558,0.2257,7.594,7.945,8.469,8.817,4.309
842,11/08/21 07:10:27 AM,2.101,0.6,93.200,0.1990,0.0955,0.1558,0.2257,7.594,7.945,8.469,8.817,4.339
843,11/08/21 07:20:27 AM,1.994,0.6,93.600,0.1985,0.0955,0.1558,0.2257,7.569,7.945,8.469,8.817,4.309
844,11/08/21 07:30:27 AM,1.886,0.6,93.900,0.1985,0.0955,0.1562,0.2257,7.569,7.945,8.469,8.817,4.309
845,11/08/21 07:40:27 AM,1.643,0.6,93.700,0.1990,0.0955,0.1558,0.2257,7.569,7.945,8.469,8.817,4.309
846,11/08/21 07:50:27 AM,1.697,0.6,92.800,0.1990,0.0955,0.1562,0.2254,7.569,7.945,8.469,8.817,4.309
847,11/08/21 08:00:27 AM,1.724,0.6,92.700,0.1990,0.0955,0.1558,0.2257,7.569,7.945,8.469,8.817,4.303
848,11/08/21 08:10:27 AM,2.021,0.6,92.900,0.1990,0.0949,0.1558,0.2257,7.569,7.945,8.469,8.817,4.309
849,11/08/21 08:20:27 AM,2.021,0.6,92.900,0.1985,0.0949,0.1558,0.2257,7.569,7.945,8.469,8.817,4.303
850,11/08/21 08:30:27 AM,2.047,3.1,93.300,0.1990,0.0949,0.1562,0.2257,7.569,7.945,8.469,8.817,4.321
851,11/08/21 08:40:27 AM,2.236,8.1,92.500,0.1985,0.0949,0.1551,0.2257,7.569,7.945,8.469,8.817,4.315
852,11/08/21 08:50:27 AM,2.370,9.4,92.900,0.1990,0.0949,0.1562,0.2257,7.569,7.945,8.469,8.817,4.321
853,11/08/21 09:00:27 AM,2.690,8.1,92.000,0.1985,0.0955,0.1558,0.2257,7.544,7.945,8.469,8.817,4.321
854,11/08/21 09:10:27 AM,2.850,15.6,91.100,0.1990,0.0949,0.1562,0.2257,7.544,7.945,8.469,8.817,4.339
855,11/08/21 09:20:27 AM,3.274,24.4,90.100,0.1985,0.0955,0.1558,0.2257,7.544,7.945,8.494,8.817,4.363
856,11/08/21 09:30:27 AM,3.406,24.4,89.000,0.1990,0.0949,0.1558,0.2257,7.544,7.945,8.494,8.817,4.357
857,11/08/21 09:40:27 AM,3.433,20.6,89.700,0.1990,0.0949,0.1551,0.2257,7.544,7.945,8.494,8.817,4.351
858,11/08/21 09:50:27 AM,3.591,25.6,89.000,0.1990,0.0949,0.1558,0.2257,7.544,7.945,8.494,8.817,4.393
859,11/08/21 10:00:27 AM,3.932,39.4,88.100,0.1985,0.0955,0.1551,0.2257,7.544,7.945,8.494,8.817,4.387
860,11/08/21 10:10:27 AM,4.141,36.9,87.300,0.1985,0.0949,0.1562,0.2257,7.519,7.945,8.494,8.817,4.375
861,11/08/21 10:20:27 AM,4.558,45.6,85.500,0.1990,0.0949,0.1558,0.2257,7.519,7.945,8.494,8.817,4.369
862,11/08/21 10:30:27 AM,4.895,45.6,82.400,0.1990,0.0949,0.1558,0.2257,7.519,7.945,8.494,8.817,4.363
863,11/08/21 10:40:27 AM,5.102,43.1,79.900,0.1990,0.0949,0.1551,0.2257,7.519,7.945,8.494,8.817,4.357
864,11/08/21 10:50:27 AM,5.179,48.1,78.300,0.1990,0.0949,0.1558,0.2257,7.519,7.945,8.494,8.817,4.351
865,11/08/21 11:00:27 AM,5.668,74.4,76.200,0.1990,0.0955,0.1558,0.2257,7.519,7.945,8.494,8.817,4.351
866,11/08/21 11:10:27 AM,5.949,64.4,74.000,0.1985,0.0949,0.1558,0.2257,7.519,7.945,8.494,8.817,4.345
867,11/08/21 11:20:27 AM,6.000,55.6,72.700,0.1990,0.0949,0.1558,0.2254,7.519,7.945,8.494,8.817,4.351
868,11/08/21 11:30:27 AM,6.179,56.9,71.800,0.1990,0.0949,0.1562,0.2257,7.519,7.945,8.494,8.817,4.345
869,11/08/21 11:40:27 AM,6.255,55.6,70.300,0.1990,0.0955,0.1551,0.2257,7.519,7.945,8.494,8.817,4.351
870,11/08/21 11:50:27 AM,6.408,58.1,69.900,0.1990,0.0949,0.1558,0.2257,7.494,7.945,8.494,8.817,4.345
871,11/08/21 12:00:27 PM,6.535,60.6,68.400,0.1985,0.0955,0.1551,0.2257,7.494,7.945,8.494,8.817,4.339
872,11/08/21 12:10:27 PM,6.737,63.1,68.000,0.1990,0.0955,0.1558,0.2257,7.494,7.945,8.494,8.817,4.351
873,11/08/21 12:20:27 PM,6.889,69.4,66.000,0.1985,0.0955,0.1558,0.2257,7.494,7.945,8.494,8.817,4.345
874,11/08/21 12:30:27 PM,7.091,68.1,64.400,0.1985,0.0949,0.1558,0.2257,7.494,7.945,8.494,8.817,4.351
875,11/08/21 12:40:27 PM,7.142,69.4,64.100,0.1985,0.0949,0.1551,0.2257,7.494,7.945,8.494,8.817,4.345
876,11/08/21 12:50:27 PM,7.368,69.4,63.100,0.1985,0.0949,0.1558,0.2257,7.494,7.945,8.494,8.817,4.339
877,11/08/21 01:00:27 PM,7.444,58.1,62.900,0.1985,0.0955,0.1551,0.2257,7.469,7.945,8.494,8.817,4.351
878,11/08/21 01:10:27 PM,7.569,75.6,63.100,0.1985,0.0949,0.1558,0.2254,7.469,7.945,8.494,8.817,4.345
879,11/08/21 01:20:27 PM,7.619,66.9,61.900,0.1985,0.0955,0.1558,0.2257,7.469,7.945,8.494,8.817,4.351
880,11/08/21 01:30:27 PM,7.770,71.9,61.500,0.1985,0.0949,0.1558,0.2257,7.469,7.945,8.494,8.817,4.345
881,11/08/21 01:40:27 PM,7.820,69.4,60.900,0.1985,0.0949,0.1551,0.2257,7.469,7.945,8.494,8.817,4.369
882,11/08/21 01:50:27 PM,8.045,73.1,59.500,0.1990,0.0949,0.1558,0.2257,7.469,7.945,8.494,8.817,4.351
883,11/08/21 02:00:27 PM,8.319,81.9,58.000,0.1990,0.0949,0.1551,0.2257,7.469,7.945,8.494,8.817,4.345
884,11/08/21 02:10:27 PM,8.394,71.9,56.300,0.1985,0.0949,0.1558,0.2257,7.469,7.945,8.494,8.817,4.357
885,11/08/21 02:20:27 PM,8.419,66.9,56.300,0.1990,0.0949,0.1558,0.2257,7.469,7.945,8.494,8.817,4.345
886,11/08/21 02:30:27 PM,8.519,70.6,55.100,0.1990,0.0949,0.1558,0.2257,7.469,7.945,8.494,8.817,4.345
887,11/08/21 02:40:27 PM,8.693,74.4,54.800,0.1990,0.0955,0.1551,0.2257,7.469,7.945,8.494,8.817,4.351
888,11/08/21 02:50:27 PM,8.767,66.9,54.800,0.1990,0.0949,0.1558,0.2257,7.469,7.920,8.519,8.817,4.345
889,11/08/21 03:00:27 PM,8.717,71.9,54.900,0.1990,0.0955,0.1551,0.2257,7.469,7.945,8.519,8.817,4.339
890,11/08/21 03:10:27 PM,8.668,60.6,54.100,0.1985,0.0949,0.1558,0.2257,7.469,7.920,8.494,8.817,4.351
891,11/08/21 03:20:27 PM,8.693,54.4,52.900,0.1985,0.0949,0.1551,0.2257,7.469,7.945,8.519,8.817,4.345
892,11/08/21 03:30:27 PM,8.643,54.4,55.400,0.1985,0.0949,0.1558,0.2257,7.469,7.920,8.519,8.817,4.345
893,11/08/21 03:40:27 PM,8.618,53.1,56.100,0.1985,0.0949,0.1551,0.2257,7.469,7.920,8.519,8.817,4.345
894,11/08/21 03:50:27 PM,8.643,50.6,54.900,0.1990,0.0949,0.1558,0.2257,7.469,7.920,8.519,8.817,4.339
895,11/08/21 04:00:27 PM,8.494,40.6,55.900,0.1990,0.0949,0.1551,0.2257,7.469,7.920,8.519,8.817,4.345
896,11/08/21 04:10:27 PM,8.469,41.9,57.200,0.1990,0.0949,0.1558,0.2257,7.469,7.920,8.519,8.817,4.375
897,11/08/21 04:20:27 PM,8.369,35.6,56.600,0.1985,0.0949,0.1551,0.2254,7.469,7.920,8.519,8.817,4.345
898,11/08/21 04:30:27 PM,8.270,33.1,55.100,0.1985,0.0949,0.1558,0.2257,7.469,7.920,8.519,8.817,4.339
899,11/08/21 04:40:27 PM,7.945,25.6,55.500,0.1985,0.0949,0.1551,0.2257,7.469,7.920,8.519,8.817,4.351
900,11/08/21 04:50:27 PM,7.544,25.6,56.200,0.1990,0.0949,0.1558,0.2257,7.469,7.920,8.519,8.817,4.345
901,11/08/21 05:00:27 PM,7.268,23.1,56.500,0.1985,0.0949,0.1551,0.2257,7.469,7.920,8.519,8.817,4.351
902,11/08/21 05:10:27 PM,6.914,15.6,57.400,0.1985,0.0949,0.1558,0.2257,7.469,7.920,8.519,8.817,4.345
903,11/08/21 05:20:27 PM,6.281,6.9,58.900,0.1985,0.0949,0.1551,0.2257,7.469,7.920,8.519,8.817,4.339
904,11/08/21 05:30:27 PM,5.745,4.4,60.200,0.1990,0.0949,0.1558,0.2254,7.469,7.920,8.519,8.817,4.339
905,11/08/21 05:40:27 PM,5.128,1.9,60.900,0.1990,0.0949,0.1551,0.2254,7.469,7.920,8.519,8.817,4.339
906,11/08/21 05:50:27 PM,4.558,0.6,62.200,0.1985,0.0949,0.1558,0.2254,7.469,7.920,8.519,8.817,4.339
907,11/08/21 06:00:27 PM,4.037,0.6,65.100,0.1985,0.0949,0.1551,0.2254,7.469,7.920,8.519,8.817,4.333
908,11/08/21 06:10:27 PM,3.512,0.6,70.000,0.1985,0.0943,0.1558,0.2254,7.469,7.920,8.519,8.817,4.333
909,11/08/21 06:20:27 PM,3.168,0.6,72.800,0.1985,0.0943,0.1551,0.2257,7.469,7.920,8.519,8.817,4.333
910,11/08/21 06:30:27 PM,2.983,0.6,73.500,0.1985,0.0949,0.1558,0.2254,7.469,7.920,8.519,8.817,4.333
911,11/08/21 06:40:27 PM,2.850,0.6,74.500,0.1985,0.0949,0.1551,0.2254,7.469,7.920,8.494,8.817,4.333
912,11/08/21 06:50:27 PM,2.450,0.6,78.300,0.1985,0.0949,0.1558,0.2254,7.469,7.920,8.494,8.817,4.333
913,11/08/21 07:00:27 PM,2.074,0.6,78.800,0.1985,0.0949,0.1551,0.2254,7.469,7.920,8.519,8.817,4.327
914,11/08/21 07:10:27 PM,1.832,0.6,79.000,0.1985,0.0949,0.1558,0.2257,7.469,7.920,8.519,8.817,4.327
