Plot Title: H04,,,,,,,,,,
#,"Date Time, GMT-05:00","Pressure, mbar (LGR S/N: 21089116, SEN S/N: 21071446, LBL: 04BP)","Temp, °C (LGR S/N: 21089116, SEN S/N: 21079934, LBL: 04OT)","Rain, mm (LGR S/N: 21089116, SEN S/N: 21084777, LBL: 04Precip)","Solar Radiation, W/m² (LGR S/N: 21089116, SEN S/N: 21079806, LBL: 04Pyro)","RH, % (LGR S/N: 21089116, SEN S/N: 21079934, LBL: 04RH)","Wind Direction, ø (LGR S/N: 21089116, SEN S/N: 21057088, LBL: 04WDir)","Gust Speed, m/s (LGR S/N: 21089116, SEN S/N: 21057142, LBL: 04WGust)","Wind Speed, m/s (LGR S/N: 21089116, SEN S/N: 21057142, LBL: 04WSp)","Batt, V (LGR S/N: 21089116)"
406,11/5/2021 5:17,964.95,2.8181,0,0.6,99.81,190.9,0.2,0,4.297
407,11/5/2021 5:27,964.85,2.9404,0,0.6,99.52,190.9,0.2,0,4.2994
408,11/5/2021 5:37,964.87,3.0172,0,0.6,99.44,190.9,0.05,0,4.297
409,11/5/2021 5:47,964.8,3.0838,0,0.6,99.32,191.18,0.3,0,4.297
410,11/5/2021 5:57,964.72,3.076,0,0.6,99.32,190.9,0.1,0,4.2982
411,11/5/2021 6:07,964.63,3.0119,0,0.6,99.41,190.9,0.05,0,4.297
412,11/5/2021 6:17,964.51,2.9431,0,0.6,99.48,190.9,0.15,0,4.297
413,11/5/2021 6:27,964.39,2.8661,0,0.6,99.56,190.9,0.15,0,4.297
414,11/5/2021 6:37,964.35,2.8258,0,0.6,99.65,190.9,0.2,0,4.2982
415,11/5/2021 6:47,964.26,2.8581,0,0.6,99.69,190.9,0.402,0,4.297
416,11/5/2021 6:57,964.26,2.8742,0,0.6,99.68,190.9,0.352,0,4.297
417,11/5/2021 7:07,964.15,2.8687,0,0.6,99.56,190.9,0.25,0,4.3006
418,11/5/2021 7:17,964.11,2.8072,0,0.6,99.6,190.9,0.301,0,4.297
419,11/5/2021 7:27,964.01,2.6851,0,0.6,99.72,191.46,0.15,0,4.297
420,11/5/2021 7:37,963.9,2.5542,0,0.6,99.83,192.16,0,0,4.2988
421,11/5/2021 7:47,963.64,2.498,0,0.6,100,190.9,0.1,0,4.297
422,11/5/2021 7:57,963.62,2.4689,0,0.6,100,190.9,0.05,0,4.297
423,11/5/2021 8:07,963.55,2.4176,0,0.6,100,190.9,0.1,0,4.2994
424,11/5/2021 8:17,963.48,2.4203,0,1.64,100,190.9,0.1,0,4.297
425,11/5/2021 8:27,963.42,2.4176,0,5.49,100,190.9,0.1,0,4.297
426,11/5/2021 8:37,963.38,2.5195,0,9.87,100,190.9,0.15,0,4.2976
427,11/5/2021 8:47,963.41,2.6797,0,13.25,99.99,190.9,0.15,0,4.3096
428,11/5/2021 8:57,963.44,2.8846,0,18.5,99.73,190.9,0,0,4.3204
429,11/5/2021 9:07,963.4,3.0573,0,17.75,99.27,190.9,0.201,0,4.3324
430,11/5/2021 9:17,963.34,3.2,0,19.25,98.98,190.9,0.15,0,4.3468
431,11/5/2021 9:27,963.28,3.3588,0,20.01,98.49,190.9,0.452,0,4.354
432,11/5/2021 9:37,963.23,3.5406,0,31.36,98.12,190.9,0.552,0,4.3726
433,11/5/2021 9:47,963.2,3.7643,0,30.86,97.64,190.9,0.553,0,4.3618
434,11/5/2021 9:57,963.08,3.9375,0,34.87,97.48,190.9,0.351,0,4.3576
435,11/5/2021 10:07,962.97,4.1046,0,28.63,97.19,196.54,0.503,0,4.3672
436,11/5/2021 10:17,962.82,4.2094,0,33.62,97.12,126.63,0.604,0,4.3528
437,11/5/2021 10:27,962.58,4.3552,0,36.51,96.91,118.76,0.604,0,4.3757
438,11/5/2021 10:37,962.43,4.4462,0,35.76,96.83,140.26,0.959,0.05,4.3582
439,11/5/2021 10:47,962.29,4.5996,0,33.12,96.79,150.07,0.856,0.05,4.3594
440,11/5/2021 10:57,962.15,4.7296,0,37,96.68,177.46,0.603,0,4.3654
441,11/5/2021 11:07,961.97,4.9211,0,39.62,96.35,181.54,1.007,0.05,4.3522
442,11/5/2021 11:17,961.93,5.1276,0,49.76,96.1,161.92,0.403,0,4.369
443,11/5/2021 11:27,961.89,5.4009,0,52.01,95.35,182.12,0.704,0.05,4.357
444,11/5/2021 11:37,961.87,5.4547,0,48.87,95.03,215.51,0.654,0,4.3672
445,11/5/2021 11:47,961.78,5.7035,0,64.13,94.74,202.2,0.552,0,4.3618
446,11/5/2021 11:57,961.68,6.0054,0,58.13,93.8,176.05,0.704,0,4.3552
447,11/5/2021 12:07,961.72,6.1788,0,65.26,93.44,154.82,0.401,0,4.3654
448,11/5/2021 12:17,961.57,6.3975,0,60.62,92.86,185.44,0.654,0,4.3546
449,11/5/2021 12:27,961.16,6.8133,0,76.38,91.81,186.7,0.452,0,4.369
450,11/5/2021 12:37,960.93,7.0079,0,83.87,90.68,186.56,0.806,0,4.3564
451,11/5/2021 12:47,960.85,7.1519,0,70.62,89.9,146.42,0.855,0.05,4.363
452,11/5/2021 12:57,960.79,7.2651,0,62.61,89.5,114.17,0.805,0.05,4.3588
453,11/5/2021 13:07,960.66,7.2397,0,58.37,89.12,140.27,0.856,0.05,4.3612
454,11/5/2021 13:17,960.39,7.1995,0,55.24,89.08,173.68,1.056,0.1,4.3678
455,11/5/2021 13:27,960.29,7.2575,0,55.62,88.96,99.42,0.705,0.05,4.3534
456,11/5/2021 13:37,960.16,7.3683,0,64.37,88.51,115.56,0.856,0.05,4.3672
457,11/5/2021 13:47,960.03,7.672,0,80.62,87.76,132.26,1.057,0.1,4.3534
458,11/5/2021 13:57,960.11,7.8975,0,58.37,86.6,132.51,0.855,0.1,4.3654
459,11/5/2021 14:07,960.22,7.6143,0,40.13,86.79,176.76,1.057,0.1,4.3552
460,11/5/2021 14:17,960.01,7.6949,0,53.49,87.06,127.9,0.553,0,4.369
461,11/5/2021 14:27,959.72,7.8275,0,64.63,86.53,108.38,0.957,0.05,4.3576
462,11/5/2021 14:37,959.75,7.775,0,56.49,86.22,96.43,0.855,0.1,4.3624
463,11/5/2021 14:47,959.71,7.7975,0,61,86.11,122.43,0.705,0.05,4.3654
464,11/5/2021 14:57,959.46,7.9975,0,67.75,85.81,136.92,0.703,0,4.3528
465,11/5/2021 15:07,959.21,8.17,0,72.37,85.21,192.31,0.705,0,4.3649
466,11/5/2021 15:17,958.91,8.2,0,54.48,85.06,181.52,0.652,0.05,4.3684
467,11/5/2021 15:27,958.79,8.07,0,39.38,85.51,183.9,0.4,0,4.3546
468,11/5/2021 15:37,958.84,8.0725,0,52.75,85.61,182.78,0.301,0,4.3642
469,11/5/2021 15:47,958.93,8.3021,0,54.76,85.31,183.34,0.352,0,4.36
470,11/5/2021 15:57,958.77,8.5037,0,55.49,84.52,182.5,0.505,0.05,4.3618
471,11/5/2021 16:07,958.6,8.8736,0,65.76,84.03,182.5,0.1,0,4.3666
472,11/5/2021 16:17,958.7,9.3659,0,63.38,82.46,182.5,0.401,0,4.354
473,11/5/2021 16:27,958.81,9.3041,0,36.87,81.93,182.5,0.351,0,4.3648
474,11/5/2021 16:37,958.9,9.1014,0,24.36,82.13,182.5,0.15,0,4.3528
475,11/5/2021 16:47,958.91,9.0198,0,16.75,82.49,216.78,0.301,0,4.3528
476,11/5/2021 16:57,958.95,9.3067,0,9,81.16,183.06,0.504,0.05,4.3534
477,11/5/2021 17:07,959,9.603,0,5.5,79.87,148.68,0.605,0,4.3426
478,11/5/2021 17:17,959,9.6841,0,4,79.62,83.08,0.3,0,4.339
479,11/5/2021 17:27,959.05,9.7703,0,1.49,78.93,84.2,0.251,0,4.3414
480,11/5/2021 17:37,959.06,9.5856,0,0.6,80.06,84.2,0,0,4.3336
481,11/5/2021 17:47,959.02,9.5065,0,0.6,79.96,84.2,0.151,0,4.333
482,11/5/2021 17:57,958.91,9.5093,0,0.6,79.87,82.94,0,0,4.333
483,11/5/2021 18:07,958.8,9.3066,0,0.6,81.12,82.8,0,0,4.3318
484,11/5/2021 18:17,958.8,9.1412,0,0.6,81.66,82.8,0,0,4.3276
485,11/5/2021 18:27,958.75,9.1188,0,0.6,82.02,82.8,0,0,4.327
486,11/5/2021 18:37,958.6,8.8984,0,0.6,83.5,82.8,0,0,4.3294
487,11/5/2021 18:47,958.49,8.8216,0,0.6,84.4,82.8,0,0,4.3246
488,11/5/2021 18:57,958.33,8.5782,0,0.6,85.21,82.8,0,0,4.321
489,11/5/2021 19:07,958.3,8.4689,0,0.6,86.23,82.8,0,0,4.321
490,11/5/2021 19:17,958.19,8.5757,0,0.6,85.4,82.8,0,0,4.3228
491,11/5/2021 19:27,958.11,8.5459,0,0.6,85.56,82.8,0,0,4.321
492,11/5/2021 19:37,958.11,8.9059,0,0.6,84.11,82.8,0,0,4.321
493,11/5/2021 19:47,958.08,9.1336,0,0.6,83.39,82.8,0,0,4.324
494,11/5/2021 19:57,957.96,9.4722,0,0.6,81.89,82.8,0.05,0,4.321
495,11/5/2021 20:07,957.91,9.561,0,0.6,81.9,82.8,0,0,4.321
496,11/5/2021 20:17,957.73,9.9178,0,0.6,80.21,82.8,0.15,0,4.321
497,11/5/2021 20:27,957.62,9.9228,0,0.6,80.34,82.8,0,0,4.3234
498,11/5/2021 20:37,957.54,9.9769,0,0.6,80.21,82.8,0,0,4.321
499,11/5/2021 20:47,957.44,9.8688,0,0.6,81.08,82.8,0.05,0,4.3174
500,11/5/2021 20:57,957.36,10.0849,0,0.6,79.98,82.8,0.1,0,4.318
501,11/5/2021 21:07,957.2,10.1733,0,0.6,79.85,82.8,0.101,0,4.315
502,11/5/2021 21:17,957.23,10.1806,0,0.6,80.06,82.8,0.1,0,4.315
503,11/5/2021 21:27,957.27,10.2175,0,0.6,80.37,156.37,0.1,0,4.315
504,11/5/2021 21:37,957.32,10.5088,0,0.6,79.72,149.09,1.058,0.1,4.3174
505,11/5/2021 21:47,957.35,10.5481,0,0.6,79.72,218.74,0.804,0.05,4.315
506,11/5/2021 21:57,957.44,10.237,0,0.6,80.77,194.31,0.302,0.05,4.315
507,11/5/2021 22:07,957.49,9.7014,0,0.6,82.48,132.53,0.352,0,4.318
508,11/5/2021 22:17,957.55,9.198,0,0.6,83.86,82.58,0.251,0,4.315
509,11/5/2021 22:27,957.65,8.6875,0,0.6,85.52,92.7,0.1,0,4.315
510,11/5/2021 22:37,957.58,8.4015,0,0.6,86.9,92.7,0,0,4.321
511,11/5/2021 22:47,957.54,8.1799,0,0.6,87.83,92.7,0.05,0,4.315
512,11/5/2021 22:57,957.53,7.7925,0,0.6,89.23,92.7,0.1,0,4.315
513,11/5/2021 23:07,957.53,7.7875,0,0.6,89.45,92.7,0.05,0,4.3144
514,11/5/2021 23:17,957.59,8.1075,0,0.6,88.55,99.42,0.15,0,4.3108
515,11/5/2021 23:27,957.63,7.875,0,0.6,89.4,99.7,0,0,4.3096
516,11/5/2021 23:37,957.71,7.7625,0,0.6,89.8,81.45,0.1,0,4.309
517,11/5/2021 23:47,957.72,7.6094,0,0.6,90.55,60.54,0.2,0,4.312
518,11/5/2021 23:57,957.69,7.85,0,0.6,90.83,61.8,0.15,0,4.309
519,11/6/2021 0:07,957.77,7.975,0,0.6,90.9,61.8,0.201,0,4.309
520,11/6/2021 0:17,957.83,7.7875,0,0.6,92.15,60.54,0.151,0,4.312
521,11/6/2021 0:27,957.85,8.005,0,0.6,92.59,63.9,0.554,0,4.309
522,11/6/2021 0:37,957.88,7.885,0,0.6,92.82,67.26,0.1,0,4.309
523,11/6/2021 0:47,957.95,7.6774,0,0.6,93.56,67.4,0.1,0,4.3102
524,11/6/2021 0:57,958.02,7.695,0,0.6,94.22,67.4,0.1,0,4.309
525,11/6/2021 1:07,958.01,7.935,0,0.6,94.17,67.4,0,0,4.309
526,11/6/2021 1:17,958.06,7.9475,0,0.6,94.26,67.4,0,0,4.3078
527,11/6/2021 1:27,958.09,7.9825,0,0.6,94.75,66.28,0.303,0,4.3078
528,11/6/2021 1:37,958.13,8.085,0,0.6,94.72,64.74,0.252,0,4.3048
529,11/6/2021 1:47,958.22,8.2275,0,0.6,94.97,64.6,0.15,0,4.303
530,11/6/2021 1:57,958.28,8.2799,0,0.6,94.93,64.6,0.05,0,4.3078
531,11/6/2021 2:07,958.32,8.245,0,0.6,95.1,93.5,0.151,0,4.3048
532,11/6/2021 2:17,958.35,8.1725,0,0.6,95.17,110.23,0.151,0,4.3036
533,11/6/2021 2:27,958.55,8.18,0,0.6,95.45,95.5,0.201,0,4.309
534,11/6/2021 2:37,958.66,8.0725,0,0.6,95.59,100.96,0.302,0,4.303
535,11/6/2021 2:47,958.75,7.9925,0,0.6,95.97,99.7,0.05,0,4.303
536,11/6/2021 2:57,958.89,8.155,0,0.6,96.03,105.16,0.25,0,4.303
537,11/6/2021 3:07,959.01,8.4786,0,0.6,95.31,143.31,0.201,0,4.3048
538,11/6/2021 3:17,959.1,8.695,0,0.6,94.59,147.26,0.15,0,4.303
539,11/6/2021 3:27,959.06,8.7124,0,0.6,94.27,136.2,0,0,4.303
540,11/6/2021 3:37,959.06,8.5557,0,0.6,94.58,134.1,0.151,0,4.3048
541,11/6/2021 3:47,959.05,8.4988,0,0.6,94.43,132,0.1,0,4.303
542,11/6/2021 3:57,959.23,8.2372,0,0.6,94.84,132,0.05,0,4.303
543,11/6/2021 4:07,959.41,8.2075,0,0.6,94.69,132,0.05,0,4.3066
544,11/6/2021 4:17,959.52,8.055,0,0.6,95,130.88,0.151,0,4.303
545,11/6/2021 4:27,959.77,7.8475,0,0.6,95.44,130.6,0.05,0,4.303
546,11/6/2021 4:37,960.06,7.6849,0,0.6,95.64,130.6,0.1,0,4.303
547,11/6/2021 4:47,960.13,7.7273,0,0.6,95.51,131.72,0.15,0,4.303
548,11/6/2021 4:57,960.19,7.885,0,0.6,95.57,145.47,0.151,0,4.303
549,11/6/2021 5:07,960.25,7.9525,0,0.6,96.18,174.1,0,0,4.3048
550,11/6/2021 5:17,960.23,7.7975,0,0.6,97.43,174.1,0,0,4.303
551,11/6/2021 5:27,960.22,7.6296,0,0.6,98.01,174.1,0,0,4.303
552,11/6/2021 5:37,960.24,7.3533,0,0.6,98.33,174.1,0,0,4.303
553,11/6/2021 5:47,960.38,7.2575,0,0.6,98.92,174.1,0,0,4.3066
554,11/6/2021 5:57,960.5,7.1415,0,0.6,99.05,174.1,0,0,4.303
555,11/6/2021 6:07,960.5,6.9599,0,0.6,99.07,174.1,0,0,4.303
556,11/6/2021 6:17,960.6,6.6512,0,0.6,99.26,174.1,0,0,4.306
557,11/6/2021 6:27,960.55,6.3567,0,0.6,99.45,174.1,0,0,4.303
558,11/6/2021 6:37,960.48,6.0819,0,0.6,99.68,174.1,0,0,4.303
559,11/6/2021 6:47,960.51,5.8569,0,0.6,99.79,174.1,0,0,4.3048
560,11/6/2021 6:57,960.68,5.6033,0,0.6,99.66,174.1,0.05,0,4.303
561,11/6/2021 7:07,960.75,5.4726,0,0.6,99.71,174.1,0,0,4.303
562,11/6/2021 7:17,960.84,5.3469,0,0.6,99.75,174.1,0,0,4.303
563,11/6/2021 7:27,960.89,5.2643,0,0.6,99.76,174.1,0,0,4.306
564,11/6/2021 7:37,961.05,5.1227,0,0.6,99.8,174.1,0,0,4.303
565,11/6/2021 7:47,961.28,4.9962,0,0.6,99.9,174.1,0,0,4.303
566,11/6/2021 7:57,961.45,4.8695,0,0.6,100,174.1,0,0,4.303
567,11/6/2021 8:07,961.52,4.7868,0,0.6,100,174.1,0,0,4.303
568,11/6/2021 8:17,961.57,4.7374,0,0.86,100,174.1,0,0,4.303
569,11/6/2021 8:27,961.75,4.6776,0,2.62,100,174.1,0,0,4.3036
570,11/6/2021 8:37,961.89,4.7816,0,4.14,100,174.1,0,0,4.303
571,11/6/2021 8:47,961.93,4.7867,0,5.73,100,173.68,0.151,0,4.303
572,11/6/2021 8:57,962.02,4.8153,0,7.26,99.68,172.7,0,0,4.3048
573,11/6/2021 9:07,962.2,4.9393,0,8.88,99.52,172.7,0,0,4.303
574,11/6/2021 9:17,962.21,5.0968,0,10.86,99.07,172.7,0,0,4.309
575,11/6/2021 9:27,962.35,5.2746,0,12.38,98.51,172.7,0,0,4.3192
576,11/6/2021 9:37,962.42,5.5522,0,14.14,97.57,172.7,0,0,4.3258
577,11/6/2021 9:47,962.6,5.9004,0,15.62,96.69,169.61,0.403,0.05,4.336
578,11/6/2021 9:57,962.58,6.4178,0,17.75,94.93,144.6,0,0,4.3438
579,11/6/2021 10:07,962.78,6.6538,0,20.12,94.31,144.04,0.1,0,4.3618
580,11/6/2021 10:17,962.8,7.1035,0,27.88,93.1,143.2,0.05,0,4.366
581,11/6/2021 10:27,962.79,7.494,0,31.5,92.37,143.2,0.05,0,4.351
582,11/6/2021 10:37,962.88,7.8425,0,27.37,90.88,142.36,0.05,0,4.3643
583,11/6/2021 10:47,962.96,8.3418,0,26.12,88.67,142.64,0.302,0,4.3648
584,11/6/2021 10:57,962.98,8.7645,0,27.98,87.42,143.2,0.2,0,4.3492
585,11/6/2021 11:07,963.16,9.3486,0,29.38,84.15,105.01,0.301,0.05,4.369
586,11/6/2021 11:17,963.35,9.8686,0,141.13,82.74,34.4,0.25,0,4.3588
587,11/6/2021 11:27,963.12,10.6797,0,270.25,78.98,236.84,0.554,0,4.3763
588,11/6/2021 11:37,963.19,11.2362,0,114.88,76.4,324.87,0.604,0,4.3624
589,11/6/2021 11:47,963.49,11.4648,0,109.74,74.41,318.29,0.452,0,4.3571
590,11/6/2021 11:57,963.33,11.7611,0,99.36,72.51,47.31,0.805,0.05,4.3588
591,11/6/2021 12:07,963.5,12.0715,0,43.99,71.6,186.43,0.908,0,4.3468
592,11/6/2021 12:17,963.28,12.4441,0,67,70.32,221.8,0.503,0,4.3764
593,11/6/2021 12:27,962.96,12.9245,0,117.63,68.73,197.8,0.755,0,4.354
594,11/6/2021 12:37,962.66,13.4013,0,107.99,67.06,258.89,0.403,0,4.3805
595,11/6/2021 12:47,963.19,13.7884,0,36.9,65.58,328.1,0.503,0.05,4.36
596,11/6/2021 12:57,962.96,14.074,0,97.25,64.8,164.25,0.401,0.05,4.3516
597,11/6/2021 13:07,962.68,14.3018,0,132,63.09,57.16,0.503,0.05,4.3763
598,11/6/2021 13:17,962.98,14.2394,0,54.62,61.83,202.88,0.653,0,4.3504
599,11/6/2021 13:27,963.07,14.2348,0,44.14,62.78,90.98,0.301,0,4.3618
600,11/6/2021 13:37,963.09,14.4499,0,48.63,60.32,285.4,0.502,0.05,4.3534
601,11/6/2021 13:47,962.95,14.6512,0,47.74,59.92,297.6,0.251,0,4.3607
602,11/6/2021 13:57,962.97,14.5194,0,55.75,62.09,196.79,0.201,0.05,4.366
603,11/6/2021 14:07,962.92,14.5602,0,61.88,61.87,195.52,0.2,0,4.351
604,11/6/2021 14:17,962.89,14.6703,0,73.74,59.97,195.66,0.401,0,4.3679
605,11/6/2021 14:27,962.83,15.0339,0,80.13,59.27,195.1,0.2,0,4.3552
606,11/6/2021 14:37,962.81,15.2895,0,88.14,57.32,195.1,0.451,0,4.3601
607,11/6/2021 14:47,962.82,15.3088,0,66.38,57.67,190.76,0.251,0,4.3552
608,11/6/2021 14:57,962.9,15.0435,0,47.5,57.65,104.88,0.352,0.05,4.3595
609,11/6/2021 15:07,962.96,14.5028,0,43.12,61.39,21.1,0.2,0,4.3618
610,11/6/2021 15:17,963.04,14.134,0,55,62.6,53.94,0.401,0.05,4.3486
611,11/6/2021 15:27,963.14,14.1316,0,58,62.56,133.94,0.251,0,4.3636
612,11/6/2021 15:37,963.25,14.2012,0,58.75,62.52,39.3,0.15,0,4.3486
613,11/6/2021 15:47,963.32,14.3326,0,62.74,62.6,39.3,0.15,0,4.3697
614,11/6/2021 15:57,963.44,14.5554,0,53,62.39,39.3,0.301,0,4.354
615,11/6/2021 16:07,963.49,14.5146,0,40.5,58.57,67.22,0.806,0.05,4.357
616,11/6/2021 16:17,963.53,13.978,0,25.87,62.22,44.9,0.05,0,4.3594
617,11/6/2021 16:27,963.57,13.4179,0,25.75,63.09,45.46,0.25,0,4.348
618,11/6/2021 16:37,963.64,13.2014,0,16.74,63.82,46.3,0.151,0,4.36
619,11/6/2021 16:47,963.54,12.7292,0,13.1,64.93,46.3,0.05,0,4.3504
620,11/6/2021 16:57,963.52,12.3909,0,12.63,66.05,46.3,0,0,4.351
621,11/6/2021 17:07,963.64,12.1998,0,8.76,66.06,46.3,0,0,4.3432
622,11/6/2021 17:17,963.89,11.9407,0,4.88,66.41,46.3,0,0,4.339
623,11/6/2021 17:27,963.97,11.6591,0,2.02,67.61,46.3,0,0,4.342
624,11/6/2021 17:37,963.95,11.3309,0,0.99,68.5,46.3,0,0,4.3354
625,11/6/2021 17:47,964.06,11.0364,0,0.6,69.93,46.3,0,0,4.333
626,11/6/2021 17:57,964.07,10.6458,0,0.6,71.35,46.3,0,0,4.3348
627,11/6/2021 18:07,964.07,10.3471,0,0.6,72.5,46.3,0,0,4.333
628,11/6/2021 18:17,964.18,10.0777,0,0.6,73.81,46.3,0,0,4.333
629,11/6/2021 18:27,964.37,9.8392,0,0.6,74.57,46.3,0,0,4.333
630,11/6/2021 18:37,964.43,9.5905,0,0.6,75.42,46.3,0,0,4.3318
631,11/6/2021 18:47,964.56,9.3141,0,0.6,76.64,46.3,0,0,4.327
632,11/6/2021 18:57,964.6,9.099,0,0.6,77.78,46.3,0,0,4.327
633,11/6/2021 19:07,964.45,8.9927,0,0.6,78.61,46.3,0,0,4.3282
634,11/6/2021 19:17,964.54,8.8439,0,0.6,79.69,46.3,0,0,4.327
635,11/6/2021 19:27,964.5,8.8167,0,0.6,79.97,46.3,0,0,4.3252
636,11/6/2021 19:37,964.47,8.7126,0,0.6,79.94,46.3,0,0,4.3252
637,11/6/2021 19:47,964.44,8.4787,0,0.6,80.16,46.3,0,0,4.321
638,11/6/2021 19:57,964.43,8.3193,0,0.6,79.21,46.3,0,0,4.321
639,11/6/2021 20:07,964.41,8.01,0,0.6,79.86,46.3,0,0,4.321
640,11/6/2021 20:17,964.4,7.7123,0,0.6,80.67,46.3,0,0,4.324
641,11/6/2021 20:27,964.43,7.2851,0,0.6,82.24,46.3,0,0,4.321
642,11/6/2021 20:37,964.47,6.889,0,0.6,83.53,46.3,0,0,4.321
643,11/6/2021 20:47,964.55,6.6689,0,0.6,84.3,46.3,0,0,4.321
644,11/6/2021 20:57,964.6,6.372,0,0.6,85.55,46.3,0,0,4.3216
645,11/6/2021 21:07,964.64,6.1507,0,0.6,86.41,46.3,0,0,4.321
646,11/6/2021 21:17,964.55,5.9825,0,0.6,87.25,46.3,0,0,4.321
647,11/6/2021 21:27,964.58,5.9925,0,0.6,87.4,46.3,0,0,4.3228
648,11/6/2021 21:37,964.63,6.064,0,0.6,87.53,46.3,0.05,0,4.321
649,11/6/2021 21:47,964.6,5.9825,0,0.6,87.77,46.3,0.101,0,4.321
650,11/6/2021 21:57,964.51,5.77,0,0.6,88.22,46.3,0,0,4.321
651,11/6/2021 22:07,964.51,5.4649,0,0.6,89.15,46.3,0.05,0,4.321
652,11/6/2021 22:17,964.6,5.2257,0,0.6,89.75,46.3,0,0,4.321
653,11/6/2021 22:27,964.7,5.4187,0,0.6,89.34,46.16,0.15,0,4.3204
654,11/6/2021 22:37,964.78,5.7472,0,0.6,88.37,46.3,0.1,0,4.321
655,11/6/2021 22:47,964.85,5.8391,0,0.6,87.98,46.3,0,0,4.315
656,11/6/2021 22:57,964.82,5.6523,0,0.6,88.53,46.3,0,0,4.3162
657,11/6/2021 23:07,964.75,5.3776,0,0.6,89.38,46.3,0,0,4.3174
658,11/6/2021 23:17,964.7,5.0786,0,0.6,89.98,46.3,0,0,4.315
659,11/6/2021 23:27,964.69,4.5736,0,0.6,91.12,46.3,0.05,0,4.315
660,11/6/2021 23:37,964.81,4.2824,0,0.6,92.02,46.3,0.05,0,4.318
661,11/6/2021 23:47,964.79,4.0552,0,0.6,92.34,46.3,0,0,4.315
662,11/6/2021 23:57,964.73,3.8378,0,0.6,93.03,46.3,0.1,0,4.315
663,11/7/2021 0:07,964.64,3.762,0,0.6,93.27,46.3,0.2,0,4.318
664,11/7/2021 0:17,964.56,3.6986,0,0.6,93.47,46.3,0.2,0,4.315
665,11/7/2021 0:27,964.51,3.6488,0,0.6,93.79,46.3,0.301,0,4.315
666,11/7/2021 0:37,964.39,3.4485,0,0.6,93.98,46.3,0.05,0,4.3162
667,11/7/2021 0:47,964.33,3.3614,0,0.6,94.55,46.3,0.05,0,4.3144
668,11/7/2021 0:57,964.27,3.2716,0,0.6,94.66,46.3,0,0,4.3138
669,11/7/2021 1:07,964.22,3.3244,0,0.6,94.82,46.3,0.2,0,4.3096
670,11/7/2021 1:17,964.07,3.4431,0,0.6,94.38,46.3,0.1,0,4.312
671,11/7/2021 1:27,964.05,3.1288,0,0.6,94.95,46.3,0.05,0,4.309
672,11/7/2021 1:37,964.19,2.9748,0,0.6,95.17,46.3,0.05,0,4.309
673,11/7/2021 1:47,964.25,2.8661,0,0.6,95.51,46.3,0.05,0,4.3102
674,11/7/2021 1:57,964.23,2.8207,0,0.6,95.57,46.3,0,0,4.3102
675,11/7/2021 2:07,964.19,2.8872,0,0.6,95.51,46.3,0,0,4.309
676,11/7/2021 2:17,964.17,3.2319,0,0.6,94.58,46.3,0,0,4.309
677,11/7/2021 2:27,964.09,3.1076,0,0.6,94.51,46.3,0.15,0,4.312
678,11/7/2021 2:37,964.1,3.0653,0,0.6,94.64,46.3,0.1,0,4.3078
679,11/7/2021 2:47,964.01,2.9403,0,0.6,94.76,46.3,0,0,4.3054
680,11/7/2021 2:57,963.99,2.7569,0,0.6,95.34,46.3,0.05,0,4.3042
681,11/7/2021 3:07,963.9,2.8342,0,0.6,95.33,46.3,0,0,4.303
682,11/7/2021 3:17,963.87,2.8873,0,0.6,95.03,46.3,0,0,4.303
683,11/7/2021 3:27,963.64,2.7276,0,0.6,95.19,46.3,0,0,4.3042
